DATE_TIME,Parker release (cfs),Colorado River above Imperial Dam -- USGS Provisional Data flow cfs (SDI=4958),CRIT Final Order,CRIT DIVERSION,Dif,PVID Final Order,PVID DIVERSION,Dif,CRIR - Total Return flow cfs ,PVID Return Flows above Taylor Ferry-return flow cfs ,PVID Return Flows below Taylor Ferry return flow cfs 
20130917,9198,6740,816,632,-184,1050,1590,540,348,109.37,614.29
20130918,8992,7130,961,823,-138,1260,1530,270,369,83.46,625.71
20130919,7497,7380,910,918,8,1120,1750,630,386,77.58,620.02
20130920,9997,7450,925,872,-53,790,1820,1030,373,91.26,616.66
20130921,10529,6960,836,841,5,750,1810,1060,360,86.82,609.89
20130922,10510,6700,739,684,-55,990,1530,540,390,120.69,649.69
20130923,10689,7620,892,738,-154,930,1600,670,395,81.26,686.49
20130924,11015,8090,822,695,-127,920,1550,630,412,87,633.24
20130925,9804,8380,859,854,-5,1080,1710,630,417,80.58,658.27
20130926,7996,8130,661,872,211,980,1650,670,426,82.26,683.1
20130927,9793,7950,882,887,5,1030,1710,680,378,99.03,661.78
20130928,9995,7580,756,918,162,1050,1670,620,411,67.72,689.56
20130929,9590,7020,526,935,409,1080,1550,470,413,89.83,682.41
20130930,9599,7830,544,872,328,1020,1560,540,419,151.19,649.95
20131001,9599,7820,548,955,407,1050,1490,440,458,86.6,633.08
20131002,8686,8080,556,929,373,1150,1460,310,412,79.31,663.73
20131003,7700,7930,567,866,299,1200,1540,340,403,87.07,642.52
20131004,9897,7640,630,944,314,1150,1730,580,411,120.11,636.21
20131005,10204,7480,579,1110,531,880,1690,810,490,125.22,656.79
20131006,10307,6680,639,1050,411,1100,1430,330,493,127.84,657.11
20131007,9198,7890,708,1010,302,950,1470,520,422,145.1,650.87
20131008,9200,7610,874,921,47,1000,1330,330,525,94.92,657.32
20131009,7997,7730,793,770,-23,1070,1430,360,475,79.22,664.69
20131010,7184,7690,865,824,-41,1100,1380,280,464,95.18,676.6
20131011,7995,7270,784,783,-1,1000,1410,410,402,51.19,648.92
20131012,6999,6450,696,705,9,1010,1270,260,370,108.43,694.36
20131013,7300,6620,677,707,30,940,862,-78,377,98.12,725.08
20131014,6509,6860,681,620,-61,980,943,-37,397,98.33,690.52
20131015,7003,6750,615,630,15,840,924,84,334,93.2,655.65
20131016,6685,6660,591,648,57,930,925,-5,381,106.91,689.1
20131017,6588,6380,609,713,104,970,929,-41,390,115.55,636.21
20131018,7994,6240,660,656,-4,910,1160,250,344,79.12,619.39
20131019,7991,5930,789,687,-102,1110,1120,10,423,64.37,668.95
20131020,8001,6050,827,651,-176,1060,1160,100,398,82.1,668.69
20131021,7997,6700,869,595,-274,1000,1320,320,362,95.11,644
20131022,7615,6670,717,609,-108,820,1330,510,368,87.25,622.11
20131023,7006,6980,750,679,-71,930,1370,440,351,77.59,602.81
20131024,5990,6810,664,642,-22,700,1410,710,375,84.74,645.28
20131025,7514,6320,708,660,-48,760,1280,520,355,50.21,651.92
20131026,6988,5810,500,535,35,640,985,345,324,62.93,797.99
20131027,6989,5590,538,528,-10,600,756,156,352,53.89,637.09
20131028,6009,6690,560,472,-88,670,1000,330,354,69.82,591.92
20131029,6497,6570,560,490,-70,620,894,274,348,94.06,619.28
20131030,5495,6340,492,504,12,710,824,114,349,88.74,602.5
20131031,4195,5950,771,484,-287,750,888,138,363,76.15,571.2
20131101,5993,6010,775,587,-188,790,1030,240,328,77.52,578.51
20131102,5993,5500,700,558,-142,730,931,201,318,77.59,563.58
20131103,6496,4940,692,602,-90,700,873,173,329,72.35,581.14
20131104,6491,5490,673,524,-149,780,968,188,333,64.3,592.25
20131105,6986,5890,592,571,-21,730,1030,300,400,83.61,605.51
20131106,7394,5720,560,722,162,955,938,-17,322,76.21,618.74
20131107,5993,5940,497,721,224,810,1100,290,325,100.47,599.82
20131108,7396,6010,422,621,199,900,1150,250,316,95.96,580.62
20131109,7802,5720,570,565,-5,790,965,175,310,96.74,630.14
20131110,8295,5220,509,511,2,820,707,-113,294,86.84,618.6
20131111,7819,6190,381,516,135,700,832,132,309,49.79,650.48
20131112,7336,6790,446,580,134,500,826,326,309,59.68,660.28
20131113,6890,7300,536,582,46,650,913,263,347,67.57,635.83
20131114,5497,6760,447,596,149,700,908,208,300,50.17,580.65
20131115,5596,6500,625,549,-76,740,887,147,350,58.88,642.95
20131116,5994,5940,561,487,-74,710,822,112,349,100.35,663.63
20131117,5701,5420,531,461,-70,720,736,16,397,85.44,629.54
20131118,4500,5680,551,479,-72,710,809,99,419,116.29,632.07
20131119,5898,5600,380,526,146,590,749,159,318,59.86,597.09
20131120,5006,5440,457,487,30,660,714,54,320,73.52,538.78
20131121,3097,5000,401,511,110,825,636,-189,311,87.13,679.63
20131122,3004,4950,482,495,13,500,386,-114,388,109.46,588.33
20131123,2506,5360,482,434,-48,500,330,-170,398,121.9,589.79
20131124,1998,4180,416,397,-19,440,289,-151,379,105.14,545.1
20131125,2011,4140,424,399,-25,450,314,-136,385,90.73,518.47
20131126,2013,3650,399,401,2,390,355,-35,382,76.04,543.89
20131127,2498,3540,393,401,8,620,402,-218,381,90.16,646.8
20131128,3201,3240,428,400,-28,620,294,-326,381,107.73,546.66
20131129,4206,3240,430,397,-33,580,312,-268,378,87.3,536.21
20131130,4505,3410,500,400,-100,530,383,-147,380,85.42,510.88
20131201,4493,3240,448,400,-48,500,377,-123,360,95.2,457.83
20131202,3808,3840,425,398,-27,530,508,-22,355,77.09,530.46
20131203,2485,4690,458,400,-58,420,478,58,367,62.99,533.83
20131204,2992,4990,650,398,-252,740,499,-241,349,65.67,485.86
20131205,3253,4410,625,376,-249,690,538,-152,322,75.04,485.5
20131206,4800,3450,489,389,-100,720,599,-121,333,75.66,450.46
20131207,5004,3750,455,411,-44,625,577,-48,341,58.34,442.53
20131208,4994,3600,530,403,-127,685,621,-64,374,79.53,500.14
20131209,5294,4320,450,369,-81,475,731,256,352,53.3,508.14
20131210,5498,4710,450,397,-53,500,930,430,319,77.65,516.9
20131211,5797,4900,269,516,247,615,952,337,264,103.63,531.28
20131212,4999,4870,324,601,277,600,929,329,317,106.88,542.98
20131213,5795,4740,227,649,422,540,969,429,333,104.59,555.02
20131214,5994,4430,243,497,254,740,871,131,380,84.32,495.06
20131215,5800,3980,260,359,99,720,757,37,337,74.57,503.64
20131216,5797,5050,600,359,-241,550,983,433,320,63.63,505.58
20131217,5407,5620,800,357,-443,460,893,433,319,59.09,492.03
20131218,5281,5460,800,378,-422,600,807,207,324,92.95,498.62
20131219,3999,5380,999,394,-605,670,927,257,308,71.34,506.56
20131220,4293,4880,1102,382,-720,920,976,56,307,67.85,544.57
20131221,2896,4760,327,462,135,230,963,733,289,67.94,512.58
20131222,1991,4110,270,633,363,260,938,678,290,67.93,499.41
20131223,4392,3760,234,714,480,280,1100,820,304,85.95,501.45
20131224,4198,2960,208,675,467,220,667,447,308,82.59,555.14
20131225,3201,2910,314,612,298,240,409,169,317,95.13,543.4
20131226,3300,3630,338,696,358,260,868,608,301,69.3,518.55
20131227,5998,3990,323,742,419,380,1090,710,288,91.63,520.74
20131228,7192,3930,266,712,446,220,1080,860,274,89.71,533.91
20131229,4603,3800,111,616,505,0,890,890,301,85.74,578.68
20131230,4899,4560,0,609,609,0,920,920,295,62.35,534.9
20131231,4998,4060,0,539,539,0,879,879,343,84.82,544.91
20140101,3496,3920,681,615,-66,600,596,-4,318,101.77,577.47
20140102,2999,4600,708,654,-54,810,794,-16,319,77.72,536.18
20140103,4508,4430,832,748,-84,280,496,216,324,133.83,596.91
20140104,2996,4100,696,542,-154,0,0,0,336,162.36,704.82
20140105,3318,3860,0,0,0,0,0,0,341,95.69,782.11
20140106,2805,5240,0,0,0,0,0,0,319,19.15,542.83
20140107,4207,4870,0,0,0,0,0,0,317,0,364.67
20140108,4100,4610,0,0,0,0,0,0,291,0,341
20140109,3998,4500,0,0,0,0,0,0,288,0,378
20140110,4702,4570,0,0,0,0,0,0,288,0,382
20140111,5194,4890,0,0,0,0,0,0,287,0,369
20140112,5499,4570,0,0,0,0,0,0,281,0,365
20140113,5500,5340,0,0,0,100,91,-9,268,0,370
20140114,6224,5480,0,0,0,600,623,23,283,0,373
20140115,6007,5540,0,0,0,360,380,20,278,0,366
20140116,4325,5520,0,0,0,650,872,222,276,14.83,360.6
20140117,6991,5690,0,0,0,980,999,19,280,46.94,427.03
20140118,7495,5410,500,296,-204,1020,1060,40,302,46.08,478.23
20140119,8482,4870,700,578,-122,1100,1110,10,397,46.97,515.31
20140120,8505,5950,985,825,-160,1380,1390,10,444,33.86,501.03
20140121,8502,6070,1100,936,-164,1340,1520,180,304,47.64,530.81
20140122,8799,6160,1275,1180,-95,1570,1560,-10,358,63.92,513.84
20140123,6196,6680,1270,1190,-80,1490,1560,70,374,71.33,500.43
20140124,7801,6680,1125,1080,-45,1490,1530,40,336,70.94,528.93
20140125,7595,6330,1057,990,-67,1420,1440,20,374,105.91,547.14
20140126,7502,5360,974,897,-77,1050,1060,10,361,23.04,563.94
20140127,7004,6030,1038,938,-100,970,1010,40,394,88.41,585.74
20140128,6210,6220,1000,943,-57,980,970,-10,369,106.22,570.65
20140129,5602,6200,945,872,-73,930,1020,90,391,87.31,620.99
20140130,5499,5930,958,864,-94,950,997,47,321,74.89,606.41
20140131,6112,5480,830,797,-33,930,953,23,298,83.18,615.5
20140201,7102,5050,655,635,-20,880,942,62,313,92.82,566.91
20140202,7408,4870,679,611,-68,690,749,59,327,87.97,579.01
20140203,7233,5520,607,561,-46,950,931,-19,355,65.58,613.9
20140204,7399,5970,610,552,-58,1010,1060,50,332,82.77,528.58
20140205,6513,6330,565,538,-27,1170,1160,-10,295,101,539.71
20140206,5892,6280,653,570,-83,1190,1190,0,396,70.96,571.1
20140207,6998,6040,800,710,-90,1020,1040,20,368,78.25,546.07
20140208,6997,5800,611,577,-34,1050,1040,-10,314,68.37,597.46
20140209,6798,5670,555,511,-44,830,812,-18,358,72.48,667.26
20140210,8094,6140,525,503,-22,950,997,47,380,85.48,619.98
20140211,8094,6330,500,472,-28,1050,1100,50,312,60.75,587.04
20140212,7801,6400,549,515,-34,1070,1120,50,304,82.11,586.85
20140213,7198,6630,630,586,-44,1040,1180,140,318,79.66,606.75
20140214,9485,6860,580,541,-39,1170,1100,-70,341,82.64,590.39
20140215,9492,6550,550,529,-21,1010,1040,30,327,81.12,592.86
20140216,9897,6880,768,678,-90,850,857,7,388,63.97,574.07
20140217,9887,8060,830,758,-72,770,1030,260,329,75.46,562.81
20140218,10104,8680,857,775,-82,1010,1020,10,333,76.98,621.33
20140219,9901,8690,883,795,-88,1030,1080,50,307,67.34,572.31
20140220,8114,8510,1000,891,-109,990,1010,20,361,94.67,492.1
20140221,9203,8470,980,928,-52,1000,1090,90,330,61.42,559.17
20140222,9498,7930,910,842,-68,1000,1020,20,327,57.16,579.97
20140223,9599,7300,804,765,-39,840,948,108,322,72.43,570.15
20140224,9502,8040,930,837,-93,1200,1180,-20,332,61.21,556.35
20140225,8301,8400,880,804,-76,1180,1180,0,328,73.45,555.6
20140226,6897,8310,960,862,-98,1120,1140,20,317,52.78,541.42
20140227,5497,7960,1000,886,-114,1180,1190,10,345,79.61,487.96
20140228,7996,7130,960,848,-112,1110,1110,0,404,77.05,536.97
20140301,8506,6040,710,629,-81,770,782,12,374,67.21,548.64
20140302,9024,5940,395,397,2,670,662,-8,358,70.39,529.58
20140303,9488,7060,432,393,-39,860,850,-10,353,62.2,516.08
20140304,10778,7990,460,401,-59,990,1060,70,317,83.81,536.12
20140305,10484,8220,526,458,-68,1250,1230,-20,300,108.18,534.42
20140306,8790,8420,650,573,-77,1080,1130,50,295,111.1,566.31
20140307,10501,9280,705,642,-63,1070,1070,0,347,95.35,587.43
20140308,10501,9080,785,702,-83,1150,1140,-10,337,90.08,536.79
20140309,11023,8380,825,725,-100,1080,1160,80,291,71.4,519.96
20140310,12008,9110,964,849,-115,1400,1350,-50,303,81.93,582.05
20140311,12802,9400,942,865,-77,1420,1340,-80,283,76,553.96
20140312,12003,9720,1004,921,-83,1320,1360,40,307,49.44,542.82
20140313,12707,9960,942,907,-35,1550,1650,100,301,64.58,660.93
20140314,11395,10400,1020,949,-71,1600,1640,40,309,76.6,563.1
20140315,11995,10100,999,919,-80,1550,1530,-20,301,60.94,547.85
20140316,13192,9990,906,850,-56,1400,1360,-40,299,88.31,601.87
20140317,14013,10100,1006,901,-105,1520,1520,0,323,71.24,526.32
20140318,14001,9830,1032,966,-66,1590,1600,10,314,144.63,572.2
20140319,13601,11200,1102,1040,-62,1540,1540,0,310,105.06,581.26
20140320,11999,11300,1015,1060,45,1510,1570,60,330,80.36,601.87
20140321,14499,11500,1194,1060,-134,1500,1520,20,322,68.83,572.53
20140322,15212,10900,1232,1140,-92,1500,1470,-30,307,71.54,560.93
20140323,15791,10300,1111,1040,-71,1220,1230,10,283,73.8,581.59
20140324,18484,12700,992,945,-47,1370,1410,40,288,87.58,616.69
20140325,19991,13400,1100,1030,-70,1390,1370,-20,304,87.18,603.01
20140326,19483,14300,1097,958,-139,1410,1380,-30,292,64.18,631.91
20140327,16994,14400,1105,1010,-95,1390,1380,-10,284,83.81,630.9
20140328,16386,14700,1098,945,-153,1480,1460,-20,321,113.08,630.26
20140329,15494,14900,850,784,-66,1210,1270,60,300,81.17,601.22
20140330,12991,14900,803,757,-46,1200,1200,0,307,73.77,550.41
20140331,13501,14400,950,829,-121,1300,1360,60,307,71.89,550.64
20140401,14004,14700,978,912,-66,1320,1390,70,329,58.2,562.75
20140402,11996,13400,1129,1040,-89,1520,1540,20,339,70.22,642.6
20140403,10120,12500,1247,1130,-117,1510,1580,70,323,90.61,642.11
20140404,12500,12300,1108,1070,-38,1710,1720,10,292,81.22,626.58
20140405,12983,10900,1017,968,-49,1690,1590,-100,298,94.41,681.54
20140406,12998,9570,1118,1040,-78,1230,1240,10,329,99.52,631.5
20140407,14496,11300,1395,1230,-165,1400,1370,-30,346,91.24,624.09
20140408,14959,11800,1130,1080,-50,1290,1310,20,334,88.25,588.39
20140409,15995,11200,1210,1070,-140,1690,1670,-20,342,109.07,573.14
20140410,12991,11800,1106,1020,-86,1760,1750,-10,360,114.77,553.2
20140411,13999,11900,1039,952,-87,1700,1610,-90,363,91.54,600.42
20140412,13495,11500,1034,898,-136,1460,1460,0,348,87.41,580.09
20140413,13506,12300,859,807,-52,1360,1360,0,318,77.53,598.38
20140414,13491,12000,1066,941,-125,1510,1560,50,326,71.53,626.78
20140415,13506,12000,1187,1050,-137,1550,1590,40,379,54.94,674.57
20140416,11982,11700,1220,1110,-110,1600,1730,130,344,66.99,642.8
20140417,10502,11900,1134,1110,-24,1700,1780,80,373,76.25,656.49
20140418,11493,10900,1243,1120,-123,1650,1720,70,360,97.25,682.63
20140419,12493,9650,1052,1000,-52,1390,1400,10,350,81.33,693.74
20140420,12503,9420,1228,1120,-108,1230,1240,10,400,86.15,672.71
20140421,12991,10500,1150,1080,-70,1700,1660,-40,391,67.01,614.69
20140422,13502,10500,1055,995,-60,1750,1850,100,354,61.89,510.24
20140423,13200,10600,1069,976,-93,1490,1730,240,316,89.37,503.19
20140424,10960,10400,1199,1090,-109,1760,1670,-90,367,113.29,553.03
20140425,12496,10700,1319,1220,-99,1800,1810,10,343,112.83,569.85
20140426,12196,9940,1218,1150,-68,1510,1570,60,314,84.69,589.45
20140427,12187,9840,1291,1160,-131,1510,1480,-30,337,114.47,563.06
20140428,11802,10300,1192,1140,-52,1770,1760,-10,359,119.9,520.11
20140429,11019,10100,1181,1130,-51,1780,1770,-10,371,125.52,536.93
20140430,10986,9950,1218,1150,-68,1640,1620,-20,370,71.87,552.31
20140501,10193,10000,1147,1090,-57,1530,1670,140,390,83.18,567.08
20140502,11681,10000,1146,1080,-66,1580,1720,140,396,84.39,523.44
20140503,13490,9620,1081,1020,-61,1670,1730,60,378,97.27,560.26
20140504,14001,9080,990,952,-38,1550,1610,60,366,108.13,57.14
20140505,13603,10200,981,939,-42,1870,1890,20,348,77.71,603.4
20140506,12595,10500,1051,985,-66,2020,2100,80,382,84.99,581.85
20140507,14186,10300,1163,1100,-63,2050,2170,120,370,83.69,633.05
20140508,7946,10800,1183,1130,-53,2100,2170,70,377,80.59,650.16
20140509,12737,10100,1149,1190,41,1970,1960,-10,378,79.58,629.94
20140510,12193,9410,1300,1220,-80,1830,1920,90,384,79.7,619.34
20140511,13096,8340,1170,1140,-30,1660,1620,-40,404,120.45,630.25
20140512,12998,9880,1190,1110,-80,1830,1890,60,393,97.81,588.34
20140513,12441,10700,1308,1210,-98,1830,1840,10,386,91.42,586.05
20140514,12990,10900,1280,1240,-40,1860,1840,-20,404,88.55,619.91
20140515,7096,10600,1244,1210,-34,1890,1890,0,414,91.38,639.46
20140516,11287,10600,1320,1260,-60,1770,1730,-40,352,118.21,641.63
20140517,11266,9270,1300,1290,-10,1680,1700,20,378,106.6,647.25
20140518,11915,8020,1340,1300,-40,1650,1540,-110,354,121.51,639.56
20140519,11500,9120,1368,1310,-58,1850,1910,60,365,90.2,602.41
20140520,10992,8950,1477,1370,-107,1860,1940,80,352,89.81,575.63
20140521,11498,8990,1474,1430,-44,1950,1960,10,372,98.43,557.09
20140522,7990,8830,1415,1400,-15,1860,1920,60,426,128.8,576.01
20140523,8794,8400,1428,1350,-78,1860,1820,-40,411,92.46,628.22
20140524,9471,7630,1081,1100,19,1650,1560,-90,403,78.36,645.38
20140525,9474,6880,1134,1060,-74,1530,1430,-100,400,83.64,617.02
20140526,10966,7440,1147,1040,-107,1750,1780,30,395,72.03,636.43
20140527,11432,8520,1198,1060,-138,1820,1850,30,365,75.93,593.13
20140528,10668,8020,1244,1080,-164,1910,1880,-30,375,110.44,555.94
20140529,9585,8170,1382,1110,-272,1870,1860,-10,398,104.15,598.17
20140530,10794,8760,1365,1130,-235,1900,1940,40,415,68.57,586.88
20140531,11259,8110,1468,1140,-328,1860,1840,-20,390,64.63,616.03
20140601,11145,7450,1312,1110,-202,1640,1630,-10,391,88.91,629.1
20140602,11823,8220,1221,1090,-131,1590,1740,150,371,68.79,629.08
20140603,11161,8920,1212,1090,-122,1700,1770,70,362,62.54,647.38
20140604,11085,8980,1204,1080,-124,1750,1800,50,381,80.38,632.23
20140605,9424,9200,1352,1110,-242,1730,1740,10,404,91.72,599.68
20140606,11487,9230,1268,1110,-158,1750,1730,-20,339,81.89,613.2
20140607,11795,8420,1348,1120,-228,1750,1790,40,358,66.82,573.2
20140608,12297,7590,1332,1110,-222,1720,1780,60,360,113.44,556.03
20140609,14006,8860,1284,1120,-164,1880,1910,30,352,94.79,625.94
20140610,13872,9210,1294,1120,-174,1900,1980,80,358,83.21,580.97
20140611,13097,9040,1245,1090,-155,1950,1980,30,326,92.51,578.3
20140612,10099,9510,1341,1110,-231,1940,1970,30,365,115.52,570.02
20140613,11327,9700,1305,1120,-185,1900,1970,70,366,89.42,627.77
20140614,10629,9650,1342,1120,-222,1930,1940,10,394,110.09,639.23
20140615,11315,8290,1282,1130,-152,1700,1750,50,396,84.27,638.84
20140616,11108,8890,1255,1170,-85,1930,1950,20,415,83.16,624.95
20140617,11634,8930,1063,1060,-3,1990,2050,60,360,77.88,617.43
20140618,10943,8580,1220,1050,-170,2000,1990,-10,354,79.59,616.44
20140619,10120,8240,1292,1070,-222,1990,2000,10,348,98.79,616.34
20140620,11328,8500,1283,1080,-203,1950,2070,120,307,73.2,616.16
20140621,11733,8500,1369,1120,-249,1900,1990,90,326,57.04,605.03
20140622,12719,7770,1450,1140,-310,1850,1920,70,354,68.63,666.77
20140623,13438,9190,1447,1140,-307,1980,2070,90,346,102.2,612.69
20140624,13953,9310,1475,1140,-335,2090,2160,70,312,50.9,614.53
20140625,14149,9770,1392,1130,-262,2090,2090,0,303,51.13,623.08
20140626,10812,9940,1469,1150,-319,2020,2030,10,353,67.36,613.08
20140627,13513,10200,1400,1120,-280,1990,1940,-50,319,76.9,614.93
20140628,13151,9090,1350,1120,-230,1820,1760,-60,341,89.29,610.04
20140629,12836,8670,1288,1110,-178,1780,1800,20,315,69.94,602.8
20140630,13638,9840,1272,1100,-172,1920,2010,90,366,60.32,570.7
20140701,13626,10500,1376,1250,-126,2050,2090,40,318,43.08,549.45
20140702,13138,10300,1281,1230,-51,2060,2090,30,317,71.98,572.24
20140703,11570,10200,1330,1250,-80,1990,2010,20,319,62.78,584.2
20140704,11135,9970,1414,1310,-104,1980,1940,-40,326,78.08,609.34
20140705,10118,10400,1298,1250,-48,1800,1870,70,356,43.24,617.66
20140706,10587,9650,1194,1130,-64,1790,1810,20,400,69.62,652.15
20140707,11120,9360,1110,1110,0,1850,1850,0,325,77.46,636.9
20140708,12652,9280,1270,1190,-80,1750,1770,20,387,78.46,636.9
20140709,13141,8670,1275,1190,-85,1800,1760,-40,462,82.03,628.01
20140710,10146,9120,1266,1240,-26,1900,1930,30,393,82.06,631.55
20140711,11637,9610,1168,1120,-48,1940,1990,50,344,57.74,638.96
20140712,10515,9300,1160,1040,-120,1910,1820,-90,314,66.11,769.34
20140713,11141,9040,1053,988,-65,1900,1660,-240,293,62.13,784.01
20140714,11262,9270,1106,1070,-36,1700,1720,20,351,45.17,739.14
20140715,11713,9250,1193,1130,-63,1820,1850,30,331,85.41,683.29
20140716,12066,9140,1310,1200,-110,1860,1870,10,329,96.46,660.39
20140717,10510,9320,1271,1210,-61,1930,1960,30,293,90.09,614.81
20140718,11810,9310,1371,1300,-71,1990,1990,0,283,81.65,614.87
20140719,11820,9170,1380,1290,-90,1900,1900,0,302,89.65,625.95
20140720,11810,8860,1300,1230,-70,1620,1660,40,340,111.75,620.5
20140721,11520,8800,1223,1150,-73,1860,1840,-20,343,63.54,656.82
20140722,11500,9200,1370,1230,-140,1820,1900,80,427,43.29,641.58
20140723,11020,9280,1380,1300,-80,1890,1930,40,387,64.69,646.87
20140724,8010,9110,1451,1310,-141,1880,1840,-40,340,70.39,672.7
20140725,10760,8850,1417,1350,-67,1900,1940,40,336,73.74,671.31
20140726,10010,7840,1393,1320,-73,1890,1900,10,315,98.84,690.29
20140727,10510,7540,1387,1230,-157,1660,1600,-60,366,97.02,720.23
20140728,11000,7900,1381,1250,-131,1770,1860,90,337,85.09,673.59
20140729,10510,8080,1380,1320,-60,1800,1890,90,315,66.71,678.95
20140730,10597,8070,1390,1390,0,1650,1690,40,345,88.44,655.91
20140731,8780,8430,1436,1390,-46,1730,1660,-70,347,73.1,664.23
20140801,9300,7790,1250,1270,20,1890,1880,-10,323,49.77,645.33
