DATE_TIME,Parker release (cfs),Colorado River above Imperial Dam -- USGS Provisional Data flow cfs (SDI=4958),CRIT Final Order,CRIT DIVERSION,Dif,PVID Final Order,PVID DIVERSION,Dif,CRIT - Total Return flow cfs ,PVID Return Flows above Taylor Ferry-return flow cfs ,PVID Return Flows below Taylor Ferry return flow cfs ,Colorado River below Palo Verde Dam
2013-06-06,9108,9250,1262,1300,38,1480,1880,400,471,84.02,663.15,8070
2013-06-07,11903,9380,1300,1270,-30,1600,1940,340,376,75.79,626.03,6330
2013-06-08,12294,8580,1258,1200,-58,1530,1940,410,398,99.82,636.55,9130
2013-06-09,11993,7680,1104,1050,-54,1620,1840,220,384,84.31,687.54,8410
2013-06-10,12499,8900,1040,1050,10,1460,1970,510,358,84.09,790.64,8840
2013-06-11,12189,9260,1090,1170,80,1350,1840,490,346,86.71,697.02,9640
2013-06-12,11798,9130,1240,1320,80,1520,1780,260,369,89.17,864.64,8260
2013-06-13,8010,9440,1079,1400,321,1640,2010,370,418,68.72,834.64,7720
2013-06-14,10994,9360,1211,1390,179,1670,2100,430,405,116.31,718.84,5240
2013-06-15,11100,8170,1259,1380,121,1620,2100,480,374,73.34,625.24,6660
2013-06-16,12583,7080,1259,1300,41,1480,1870,390,411,94.69,650.54,7510
2013-06-17,11497,7950,1174,1150,-24,1500,1910,410,361,80.95,669.97,9170
2013-06-18,11493,8600,914,1250,336,1350,2010,660,347,69.05,611.18,7870
2013-06-19,11994,8760,1068,1330,262,1320,2070,750,282,70.07,654.54,9350
2013-06-20,11005,9320,1217,1310,93,1550,2160,610,402,73.22,654.38,6610
2013-06-21,11991,8830,1264,1270,6,1660,2070,410,378,72.5,675.36,7420
2013-06-22,12495,8040,1167,1340,173,1650,1930,280,329,77.02,659.16,8660
2013-06-23,12495,8530,1222,1310,88,1700,1810,110,345,69.8,686.76,9220
2013-06-24,12001,9400,1129,1310,181,1625,2020,395,419,46.81,670.96,8940
2013-06-25,11804,9050,1062,1280,218,1310,2150,840,395,35.75,685.34,8440
2013-06-26,11011,9630,1001,1230,229,1300,2100,800,428,54.97,692.65,7980
2013-06-27,8846,9230,1093,1230,137,1400,2170,770,369,78.85,679.89,7230
2013-06-28,11018,9420,1360,1300,-60,1600,2000,400,410,101.37,645.03,5610
2013-06-29,12002,8400,1394,1260,-134,1780,1920,140,385,48.63,642.58,7460
2013-06-30,11994,7870,1191,1210,19,1600,1890,290,318,59.85,659.46,8340
2013-07-01,12504,8650,1189,1280,91,1590,2090,500,381,100.83,635.69,8320
2013-07-02,12192,8760,1197,1070,-127,800,2070,1270,339,117.92,625.43,9070
2013-07-03,11195,9020,1310,1040,-270,1250,2000,750,320,97.12,658.89,8550
2013-07-04,8005,9290,1307,1010,-297,1540,2040,500,290,97.12,669.29,8560
2013-07-05,11003,9150,1122,1150,28,1580,2030,450,337,85.76,692.42,4970
2013-07-06,11190,8730,1249,1290,41,1620,1970,350,308,75.87,737.93,7380
2013-07-07,10992,7540,1267,1410,143,1700,1860,160,297,118.2,696.72,7740
2013-07-08,10489,8530,1367,1370,3,1650,1880,230,354,133.1,695.27,7340
2013-07-09,10495,8320,1300,1370,70,1560,1920,360,358,107.59,655.72,6030
2013-07-10,11953,7880,1311,1400,89,1670,1900,230,372,68.85,676.8,6830
2013-07-11,8973,7950,1379,1200,-179,1690,1540,-150,444,64.45,710.2,9120
2013-07-12,11516,8060,1379,1020,-359,1580,1660,80,407,84.8,644.19,6810
2013-07-13,11002,8330,1365,1060,-305,1650,1670,20,362,97.69,682.09,7740
2013-07-14,11200,8550,1308,1040,-268,1760,1650,-110,346,88.56,655.77,8100
2013-07-15,11186,8770,1208,1090,-118,1700,1910,210,299,76.22,611.6,8030
2013-07-16,11101,8230,1250,1120,-130,1500,1950,450,325,88.53,616.27,7870
2013-07-17,10398,8350,1235,1220,-15,1660,1880,220,394,116.25,644.24,7900
2013-07-18,8500,8470,1210,1290,80,1830,1830,0,395,80.35,655.67,6830
2013-07-19,9710,8210,1111,1260,149,1550,2010,460,395,25.94,687.18,6020
2013-07-20,9398,7080,1192,1340,148,1760,1640,-120,506,69.91,699.67,5990
2013-07-21,9123,8540,1280,1240,-40,1690,1360,-330,552,115.63,714.4,6720
2013-07-22,9291,7800,1142,977,-165,1400,1290,-110,474,119.25,697.01,6770
2013-07-23,10078,7770,1119,1030,-89,1400,1260,-140,366,113.83,691.7,6910
2013-07-24,8505,7620,1161,1120,-41,1650,1340,-310,439,58.06,684.22,7560
2013-07-25,7482,7630,1287,989,-298,1650,1600,-50,395,65.14,644.12,5650
2013-07-26,8510,7710,1219,891,-328,1580,1770,190,387,105.44,626.72,4830
2013-07-27,8892,6850,1278,899,-379,1600,1650,50,385,129.18,630.89,5780
2013-07-28,8996,6690,1210,937,-273,1650,1570,-80,364,127.05,673.56,6280
2013-07-29,10501,7310,1005,1030,25,950,1700,750,336,97.5,664.38,5970
2013-07-30,10801,7700,934,1070,136,900,1890,990,373,45.53,620,7110
2013-07-31,10507,7840,1027,1190,163,1700,2110,410,366,64.11,641.54,7380
2013-08-01,9531,7660,950,1190,240,1600,2250,650,404,54.98,628.94,7070
2013-08-02,10992,7650,928,1170,242,1670,2220,550,369,28.31,594.39,6220
2013-08-03,10997,7370,848,1160,312,1850,1970,120,408,35.57,598.61,7800
2013-08-04,10200,6600,689,1070,381,1650,1850,200,432,67.8,619.06,8100
2013-08-05,10702,7830,852,1290,438,1560,1850,290,386,84.11,671.89,7320
2013-08-06,10505,8070,900,1390,490,1400,1930,530,374,74.88,637.16,7380
2013-08-07,9532,7880,998,1230,232,1740,1930,190,387,94.03,688.15,7200
2013-08-08,8006,8020,1129,1140,11,1720,1980,260,401,75.67,653.53,6010
2013-08-09,9494,7750,1253,1070,-183,1880,2030,150,382,85.28,647.49,4840
2013-08-10,9999,7370,1281,1120,-161,1800,1880,80,337,95.18,604.24,7300
2013-08-11,10309,6670,1170,1030,-140,1680,1950,270,436,95.51,600.14,5820
2013-08-12,10311,7580,1070,1040,-30,1640,2090,450,428,86.11,613.49,7090
2013-08-13,11491,7930,1070,1100,30,1260,1980,720,447,85.99,593.65,7440
2013-08-14,10996,8210,1360,1280,-80,1430,1960,530,390,86.31,601.39,8260
2013-08-15,8302,8230,1237,1300,63,1650,1940,290,373,72.5,638.2,7290
2013-08-16,10394,8260,1021,1320,299,1650,2020,370,395,61.64,676.59,5320
2013-08-17,10397,7350,1186,1360,174,1530,1970,440,353,97.39,631.69,6780
2013-08-18,10884,7010,1130,1310,180,1560,1730,170,408,101.45,723.03,7300
2013-08-19,10608,7960,1032,1240,208,1550,1850,300,359,83.82,709.82,7740
2013-08-20,11194,8370,875,1180,305,1100,1870,770,392,90.07,673.83,7600
2013-08-21,9094,8320,980,1220,240,1400,1840,440,425,113.82,649.27,7910
2013-08-22,7491,8260,1151,1290,139,1450,1920,470,401,95.17,657.58,5680
2013-08-23,8993,7420,928,1290,362,1350,1960,610,387,67.29,642.69,4470
2013-08-24,8008,5610,952,1210,258,1480,1600,120,356,89.67,696.96,5750
2013-08-25,5503,5450,961,993,32,1650,1080,-570,452,102.76,746.36,5950
2013-08-26,4990,6660,1150,800,-350,1550,805,-745,382,111.42,759.2,3470
2013-08-27,4612,6980,1150,800,-350,1250,865,-385,310,65.74,717.74,3050
2013-08-28,4797,5420,1059,946,-113,1550,1100,-450,305,93.69,668.2,2540
2013-08-29,3297,4680,1254,953,-301,1300,1470,170,347,101.96,665.83,2980
2013-08-30,9611,4380,1227,906,-321,1420,1660,240,294,87.83,602.91,1330
2013-08-31,7291,4070,1198,866,-332,1500,1620,120,333,114.84,646.86,7490
2013-09-01,7330,4160,1079,833,-246,1580,1350,-230,285,105.62,642.14,5960
2013-09-02,7796,6640,998,774,-224,1620,1330,-290,247,114.65,631.78,6210
2013-09-03,7598,6190,1082,797,-285,1180,1340,160,195,88.6,620.31,6130
2013-09-04,5688,6180,1042,892,-150,1290,1370,80,308,89.32,684.93,6200
2013-09-05,4389,6170,997,1000,3,1180,1470,290,358,149.3,682.96,3460
2013-09-06,6911,5850,1011,909,-102,1250,1430,180,363,96.44,700.07,2820
2013-09-07,6012,4880,947,711,-236,1300,1070,-230,397,49.03,748.98,5450
2013-09-08,5713,4740,884,636,-248,1350,950,-400,340,69.4,736.43,5050
2013-09-09,7989,5360,875,665,-210,1380,1030,-350,378,68.29,697.26,4640
2013-09-10,5995,5660,799,661,-138,1200,1100,-100,380,51.45,631.21,6730
2013-09-11,5495,5680,714,537,-177,1180,1220,40,322,93.1,653.17,4870
2013-09-12,4498,5700,738,476,-262,1250,1280,30,265,78.25,587.67,4010
2013-09-13,7999,5680,790,566,-224,1230,1430,200,281,62.28,587.2,3110
2013-09-14,8496,5680,852,617,-235,1300,1460,160,295,72.53,577.64,6130
2013-09-15,8805,5260,785,560,-225,1300,1390,90,310,86.84,610.55,7010
2013-09-16,9197,6420,805,521,-284,1120,1480,360,320,65.7,600.75,7340
2013-09-17,9198,6740,816,632,-184,1050,1590,540,348,109.37,614.29,7480
2013-09-18,8992,7130,961,823,-138,1260,1530,270,370,83.46,625.71,7580
2013-09-19,7497,7380,910,918,8,1120,1750,630,386,77.58,620.02,6820
2013-09-20,9997,7450,925,872,-53,790,1820,1030,373,91.26,616.66,5460
2013-09-21,10529,6960,836,841,5,750,1810,1060,360,86.82,609.89,7790
2013-09-22,10510,6700,739,684,-55,990,1530,540,390,120.69,649.69,8660
2013-09-23,10689,7620,892,738,-154,930,1600,670,394,81.26,686.49,8810
2013-09-24,11015,8090,822,695,-127,920,1550,630,411,87,633.24,8620
2013-09-25,9804,8380,859,854,-5,1080,1710,630,417,80.58,658.27,8760
2013-09-26,7996,8130,661,872,211,980,1650,670,426,82.26,683.1,7760
2013-09-27,9793,7950,882,887,5,1030,1710,680,379,99.03,661.78,6510
2013-09-28,9995,7580,756,918,162,1050,1670,620,411,67.72,689.56,7530
2013-09-29,9590,7020,526,935,409,1080,1550,470,413,89.83,682.41,7530
2013-09-30,9599,7830,544,872,328,1020,1560,540,419,151.19,649.95,7700
2013-10-01,9599,7820,548,955,407,1050,1490,440,458,86.6,633.08,7500
2013-10-02,8686,8080,556,929,373,1150,1460,310,411,79.31,663.73,7860
2013-10-03,7700,7930,567,866,299,1200,1540,340,402,87.07,642.52,6070
2013-10-04,9897,7640,630,944,314,1150,1730,580,411,120.11,636.21,5400
2013-10-05,10204,7480,579,1110,531,880,1690,810,491,125.22,656.79,7340
2013-10-06,10307,6680,639,1050,411,1100,1430,330,493,127.84,657.11,7830
2013-10-07,9198,7890,708,1010,302,950,1470,520,422,145.1,650.87,8360
2013-10-08,9200,7610,874,921,47,1000,1330,330,525,94.92,657.32,7010
2013-10-09,7997,7730,793,770,-23,1070,1430,360,475,79.22,664.69,6960
2013-10-10,7184,7690,865,824,-41,1100,1380,280,465,95.18,676.6,6020
2013-10-11,7995,7270,784,783,-1,1000,1410,410,402,51.19,648.92,5200
2013-10-12,6999,6450,696,705,9,1010,1270,260,369,108.43,694.36,6060
2013-10-13,7300,6620,677,707,30,940,862,-78,377,98.12,725.08,5410
2013-10-14,6509,6860,681,620,-61,980,943,-37,397,98.33,690.52,5730
2013-10-15,7003,6750,615,630,15,840,924,84,335,93.2,655.65,5100
2013-10-16,6685,6660,591,648,57,930,925,-5,382,106.91,689.1,5240
2013-10-17,6588,6380,609,713,104,970,929,-41,389,115.55,636.21,4900
2013-10-18,7994,6240,660,656,-4,910,1160,250,344,79.12,619.39,4990
2013-10-19,7991,5930,789,687,-102,1110,1120,10,423,64.37,668.95,6360
2013-10-20,8001,6050,827,651,-176,1060,1160,100,398,82.1,668.69,5970
2013-10-21,7997,6700,869,595,-274,1000,1320,320,361,95.11,644,6130
2013-10-22,7615,6670,717,609,-108,820,1330,510,369,87.25,622.11,5840
2013-10-23,7006,6980,750,679,-71,930,1370,440,351,77.59,602.81,5390
2013-10-24,5990,6810,664,642,-22,700,1410,710,376,84.74,645.28,4900
2013-10-25,7514,6320,708,660,-48,760,1280,520,355,50.21,651.92,4090
2013-10-26,6988,5810,500,535,35,640,985,345,324,62.93,797.99,5890
2013-10-27,6989,5590,538,528,-10,600,756,156,352,53.89,637.09,5920
2013-10-28,6009,6690,560,472,-88,670,1000,330,354,69.82,591.92,5670
2013-10-29,6497,6570,560,490,-70,620,894,274,348,94.06,619.28,4470
2013-10-30,5495,6340,492,504,12,710,824,114,349,88.74,602.5,5170
2013-10-31,4195,5950,771,484,-287,750,888,138,363,76.15,571.2,3650
2013-11-01,5993,6010,775,587,-188,790,1030,240,327,77.52,578.51,3250
2013-11-02,5993,5500,700,558,-142,730,931,201,317,77.59,563.58,4510
2013-11-03,6496,4940,692,602,-90,700,873,173,328,72.35,581.14,4630
2013-11-04,6491,5490,673,524,-149,780,968,188,333,64.3,592.25,5040
2013-11-05,6986,5890,592,571,-21,730,1030,300,400,83.61,605.51,5180
2013-11-06,7394,5720,560,722,162,955,938,-17,323,76.21,618.74,5600
2013-11-07,5993,5940,497,721,224,810,1100,290,325,100.47,599.82,5140
2013-11-08,7396,6010,422,621,199,900,1150,250,316,95.96,580.62,4820
2013-11-09,7802,5720,570,565,-5,790,965,175,311,96.74,630.14,5970
2013-11-10,8295,5220,509,511,2,820,707,-113,294,86.84,618.6,6930
2013-11-11,7819,6190,381,516,135,700,832,132,309,49.79,650.48,7130
2013-11-12,7336,6790,446,580,134,500,826,326,309,59.68,660.28,6660
2013-11-13,6890,7300,536,582,46,650,913,263,347,67.57,635.83,6150
2013-11-14,5497,6760,447,596,149,700,908,208,301,50.17,580.65,5510
2013-11-15,5596,6500,625,549,-76,740,887,147,350,58.88,642.95,4160
2013-11-16,5994,5940,561,487,-74,710,822,112,349,100.35,663.63,4750
2013-11-17,5701,5420,531,461,-70,720,736,16,397,85.44,629.54,5110
2013-11-18,4500,5680,551,479,-72,710,809,99,419,116.29,632.07,4690
2013-11-19,5898,5600,380,526,146,590,749,159,318,59.86,597.09,3430
2013-11-20,5006,5440,457,487,30,660,714,54,321,73.52,538.78,4880
2013-11-21,3097,5000,401,511,110,825,636,-189,311,87.13,679.63,3860
2013-11-22,3004,4950,482,495,13,500,386,-114,388,109.46,588.33,2200
2013-11-23,2506,5360,482,434,-48,500,330,-170,398,121.9,589.79,2430
2013-11-24,1998,4180,416,397,-19,440,289,-151,378,105.14,545.1,2090
2013-11-25,2011,4140,424,399,-25,450,314,-136,384,90.73,518.47,1400
2013-11-26,2013,3650,399,401,2,390,355,-35,382,76.04,543.89,1430
2013-11-27,2498,3540,393,401,8,620,402,-218,381,90.16,646.8,1160
2013-11-28,3201,3240,428,400,-28,620,294,-326,381,107.73,546.66,1730
2013-11-29,4206,3240,430,397,-33,580,312,-268,378,87.3,536.21,2490
2013-11-30,4505,3410,500,400,-100,530,383,-147,380,85.42,510.88,3440
2013-12-01,4493,3240,448,400,-48,500,377,-123,360,95.2,457.83,4400
2013-12-02,3808,3840,425,398,-27,530,508,-22,355,77.09,530.46,3710
2013-12-03,2485,4690,458,400,-58,420,478,58,367,62.99,533.83,2370
2013-12-04,2992,4990,650,398,-252,740,499,-241,349,65.67,485.86,1530
2013-12-05,3253,4410,625,376,-249,690,538,-152,322,75.04,485.5,2220
2013-12-06,4800,3450,489,389,-100,720,599,-121,333,75.66,450.46,2230
2013-12-07,5004,3750,455,411,-44,625,577,-48,341,58.34,442.53,3440
2013-12-08,4994,3600,530,403,-127,685,621,-64,374,79.53,500.14,4250
2013-12-09,5294,4320,450,369,-81,475,731,256,352,53.3,508.14,4070
2013-12-10,5498,4710,450,397,-53,500,930,430,319,77.65,516.9,4530
2013-12-11,5797,4900,269,516,247,615,952,337,263,103.63,531.28,4450
2013-12-12,4999,4870,324,601,277,600,929,329,317,106.88,542.98,3960
2013-12-13,5795,4740,227,649,422,540,969,429,333,104.59,555.02,3990
2013-12-14,5994,4430,243,497,254,740,871,131,380,84.32,495.06,3850
2013-12-15,5800,3980,260,359,99,720,757,37,337,74.57,503.64,5660
2013-12-16,5797,5050,600,359,-241,550,983,433,320,63.63,505.58,4890
2013-12-17,5407,5620,800,357,-443,460,893,433,319,59.09,492.03,4290
2013-12-18,5281,5460,800,378,-422,600,807,207,324,92.95,498.62,4560
2013-12-19,3999,5380,999,394,-605,670,927,257,308,71.34,506.56,3820
2013-12-20,4293,4880,1102,382,-720,920,976,56,307,67.85,544.57,3200
2013-12-21,2896,4760,327,462,135,230,963,733,289,67.94,512.58,2170
2013-12-22,1991,4110,270,633,363,260,938,678,290,67.93,499.41,1650
2013-12-23,4392,3760,234,714,480,280,1100,820,305,85.95,501.45,937
2013-12-24,4198,2960,208,675,467,220,667,447,308,82.59,555.14,2940
2013-12-25,3201,2910,314,612,298,240,409,169,317,95.13,543.4,3280
2013-12-26,3300,3630,338,696,358,260,868,608,302,69.3,518.55,1950
2013-12-27,5998,3990,323,742,419,380,1090,710,288,91.63,520.74,1760
2013-12-28,7192,3930,266,712,446,220,1080,860,274,89.71,533.91,4650
2013-12-29,4603,3800,111,616,505,0,890,890,301,85.74,578.68,5310
2013-12-30,4899,4560,0,609,609,0,920,920,294,62.35,534.9,3830
2013-12-31,4998,4060,0,539,539,0,879,879,343,84.82,544.91,3270
2014-01-01,3496,3920,681,615,-66,600,596,-4,318,101.77,577.47,4020
2014-01-02,2999,4600,708,654,-54,810,794,-16,319,77.72,536.18,2330
2014-01-03,4508,4430,832,748,-84,280,496,216,324,133.83,596.91,2140
2014-01-04,2996,4100,696,542,-154,0,0,0,336,162.36,704.82,5250
2014-01-05,3318,3860,0,0,0,0,0,0,341,95.69,782.11,3270
2014-01-06,2805,5240,0,0,0,0,0,0,319,19.15,542.83,3850
2014-01-07,4207,4870,0,0,0,0,0,0,317,0,364.67,3430
2014-01-08,4100,4610,0,0,0,0,0,0,291,0,341,4360
2014-01-09,3998,4500,0,0,0,0,0,0,288,0,378,4200
2014-01-10,4702,4570,0,0,0,0,0,0,288,0,382,4220
2014-01-11,5194,4890,0,0,0,0,0,0,287,0,369,4760
2014-01-12,5499,4570,0,0,0,0,0,0,281,0,365,5280
2014-01-13,5500,5340,0,0,0,100,91,-9,268,0,370,4580
2014-01-14,6224,5480,0,0,0,600,623,23,283,0,373,4340
2014-01-15,6007,5540,0,0,0,360,380,20,278,0,366,6190
2014-01-16,4325,5520,0,0,0,650,872,222,276,14.83,360.6,4410
2014-01-17,6991,5690,0,0,0,980,999,19,280,46.94,427.03,4000
2014-01-18,7495,5410,500,296,-204,1020,1060,40,302,46.08,478.23,5170
2014-01-19,8482,4870,700,578,-122,1100,1110,10,397,46.97,515.31,6060
2014-01-20,8505,5950,985,825,-160,1380,1390,10,444,33.86,501.03,6440
2014-01-21,8502,6070,1100,936,-164,1340,1520,180,304,47.64,530.81,6370
2014-01-22,8799,6160,1275,1180,-95,1570,1560,-10,358,63.92,513.84,5770
2014-01-23,6196,6680,1270,1190,-80,1490,1560,70,374,71.33,500.43,5770
2014-01-24,7801,6680,1125,1080,-45,1490,1530,40,336,70.94,528.93,3790
2014-01-25,7595,6330,1057,990,-67,1420,1440,20,374,105.91,547.14,5220
2014-01-26,7502,5360,974,897,-77,1050,1060,10,361,23.04,563.94,5550
2014-01-27,7004,6030,1038,938,-100,970,1010,40,394,88.41,585.74,5540
2014-01-28,6210,6220,1000,943,-57,980,970,-10,369,106.22,570.65,5040
2014-01-29,5602,6200,945,872,-73,930,1020,90,391,87.31,620.99,4290
2014-01-30,5499,5930,958,864,-94,950,997,47,321,74.89,606.41,3760
2014-01-31,6112,5480,830,797,-33,930,953,23,298,83.18,615.5,3680
2014-02-01,7102,5050,655,635,-20,880,942,62,313,92.82,566.91,4360
2014-02-02,7408,4870,679,611,-68,690,749,59,327,87.97,579.01,5420
2014-02-03,7233,5520,607,561,-46,950,931,-19,355,65.58,613.9,5660
2014-02-04,7399,5970,610,552,-58,1010,1060,50,333,82.77,528.58,5460
2014-02-05,6513,6330,565,538,-27,1170,1160,-10,295,101,539.71,5470
2014-02-06,5892,6280,653,570,-83,1190,1190,0,395,70.96,571.1,4690
2014-02-07,6998,6040,800,710,-90,1020,1040,20,368,78.25,546.07,4190
2014-02-08,6997,5800,611,577,-34,1050,1040,-10,314,68.37,597.46,5140
2014-02-09,6798,5670,555,511,-44,830,812,-18,357,72.48,667.26,5540
2014-02-10,8094,6140,525,503,-22,950,997,47,380,85.48,619.98,5310
2014-02-11,8094,6330,500,472,-28,1050,1100,50,312,60.75,587.04,6440
2014-02-12,7801,6400,549,515,-34,1070,1120,50,304,82.11,586.85,6210
2014-02-13,7198,6630,630,586,-44,1040,1180,140,318,79.66,606.75,6050
2014-02-14,9485,6860,580,541,-39,1170,1100,-70,341,82.64,590.39,6320
2014-02-15,9492,6550,550,529,-21,1010,1040,30,327,81.12,592.86,7740
2014-02-16,9897,6880,768,678,-90,850,857,7,389,63.97,574.07,8290
2014-02-17,9887,8060,830,758,-72,770,1030,260,329,75.46,562.81,8300
2014-02-18,10104,8680,857,775,-82,1010,1020,10,334,76.98,621.33,8200
2014-02-19,9901,8690,883,795,-88,1030,1080,50,307,67.34,572.31,8010
2014-02-20,8114,8510,1000,891,-109,990,1010,20,361,94.67,492.1,7480
2014-02-21,9203,8470,980,928,-52,1000,1090,90,330,61.42,559.17,6480
2014-02-22,9498,7930,910,842,-68,1000,1020,20,327,57.16,579.97,7770
2014-02-23,9599,7300,804,765,-39,840,948,108,322,72.43,570.15,7910
2014-02-24,9502,8040,930,837,-93,1200,1180,-20,332,61.21,556.35,7590
2014-02-25,8301,8400,880,804,-76,1180,1180,0,328,73.45,555.6,7770
2014-02-26,6897,8310,960,862,-98,1120,1140,20,317,52.78,541.42,6310
2014-02-27,5497,7960,1000,886,-114,1180,1190,10,345,79.61,487.96,4920
2014-02-28,7996,7130,960,848,-112,1110,1110,0,404,77.05,536.97,4310
2014-03-01,8506,6040,710,629,-81,770,782,12,374,67.21,548.64,6790
2014-03-02,9024,5940,395,397,2,670,662,-8,358,70.39,529.58,7580
2014-03-03,9488,7060,432,393,-39,860,850,-10,353,62.2,516.08,8680
2014-03-04,10778,7990,460,401,-59,990,1060,70,316,83.81,536.12,8600
2014-03-05,10484,8220,526,458,-68,1250,1230,-20,299,108.18,534.42,9480
2014-03-06,8790,8420,650,573,-77,1080,1130,50,294,111.1,566.31,8500
2014-03-07,10501,9280,705,642,-63,1070,1070,0,347,95.35,587.43,8240
2014-03-08,10501,9080,785,702,-83,1150,1140,-10,337,90.08,536.79,8210
2014-03-09,11023,8380,825,725,-100,1080,1160,80,291,71.4,519.96,8660
2014-03-10,12008,9110,964,849,-115,1400,1350,-50,302,81.93,582.05,9680
2014-03-11,12802,9400,942,865,-77,1420,1340,-80,284,76,553.96,9940
2014-03-12,12003,9720,1004,921,-83,1320,1360,40,306,49.44,542.82,10700
2014-03-13,12707,9960,942,907,-35,1550,1650,100,301,64.58,660.93,8370
2014-03-14,11395,10400,1020,949,-71,1600,1640,40,309,76.6,563.1,10400
2014-03-15,11995,10100,999,919,-80,1550,1530,-20,300,60.94,547.85,8390
2014-03-16,13192,9990,906,850,-56,1400,1360,-40,299,88.31,601.87,9590
2014-03-17,14013,10100,1006,901,-105,1520,1520,0,324,71.24,526.32,12300
2014-03-18,14001,9830,1032,966,-66,1590,1600,10,314,144.63,572.2,10600
2014-03-19,13601,11200,1102,1040,-62,1540,1540,0,310,105.06,581.26,11100
2014-03-20,11999,11300,1015,1060,45,1510,1570,60,330,80.36,601.87,8930
2014-03-21,14499,11500,1194,1060,-134,1500,1520,20,322,68.83,572.53,10700
2014-03-22,15212,10900,1232,1140,-92,1500,1470,-30,306,71.54,560.93,12200
2014-03-23,15791,10300,1111,1040,-71,1220,1230,10,283,73.8,581.59,12500
2014-03-24,18484,12700,992,945,-47,1370,1410,40,288,87.58,616.69,12800
2014-03-25,19991,13400,1100,1030,-70,1390,1370,-20,304,87.18,603.01,15500
2014-03-26,19483,14300,1097,958,-139,1410,1380,-30,292,64.18,631.91,16700
2014-03-27,16994,14400,1105,1010,-95,1390,1380,-10,283,83.81,630.9,15400
2014-03-28,16386,14700,1098,945,-153,1480,1460,-20,321,113.08,630.26,13300
2014-03-29,15494,14900,850,784,-66,1210,1270,60,300,81.17,601.22,14700
2014-03-30,12991,14900,803,757,-46,1200,1200,0,307,73.77,550.41,13300
2014-03-31,13501,14400,950,829,-121,1300,1360,60,307,71.89,550.64,10100
2014-04-01,14004,14700,978,912,-66,1320,1390,70,329,58.2,562.75,11600
2014-04-02,11996,13400,1129,1040,-89,1520,1540,20,339,70.22,642.6,11500
2014-04-03,10120,12500,1247,1130,-117,1510,1580,70,322,90.61,642.11,8140
2014-04-04,12500,12300,1108,1070,-38,1710,1720,10,291,81.22,626.58,8010
2014-04-05,12983,10900,1017,968,-49,1690,1590,-100,298,94.41,681.54,10400
2014-04-06,12998,9570,1118,1040,-78,1230,1240,10,329,99.52,631.5,10600
2014-04-07,14496,11300,1395,1230,-165,1400,1370,-30,346,91.24,624.09,9810
2014-04-08,14959,11800,1130,1080,-50,1290,1310,20,334,88.25,588.39,12400
